终端MAC地址,终端类型,时间,终端行为,轨迹详细信息,终端IP地址,关联SSID,关联频段,关联信道,信号强度,VLAN,日志原文
92-24-77-AF-47-72,无线,Fri Nov 07 19:20:37 CST 2025,下线,终端在AP 前湖北-行政楼-1f-大厅 (无线/前湖北/行政楼) 下线,,,5G,,,,【syslog】<181>Nov  7 19:20:37 2025 10.67.0.42 stm[756]: <501105> <NOTI> |AP qhxq-bq-xzl 1f-DT@10.67.0.42 stm|  Deauth from sta: 92:24:77:af:47:72: AP 10.67.0.42-6c:f3:7f:d3:23:f1-qhxq-bq-xzl 1f-DT Reason STA has left and is deauthenticated
92-24-77-AF-47-72,无线,Fri Nov 07 19:17:03 CST 2025,下线,终端在AP 前湖北-行政楼-1f-大厅 (无线/前湖北/行政楼) 下线,,,5G,,,,【syslog】<181>Nov  7 19:17:03 2025 10.67.0.42 stm[756]: <501105> <NOTI> |AP qhxq-bq-xzl 1f-DT@10.67.0.42 stm|  Deauth from sta: 92:24:77:af:47:72: AP 10.67.0.42-6c:f3:7f:d3:23:f1-qhxq-bq-xzl 1f-DT Reason STA has left and is deauthenticated
92-24-77-AF-47-72,无线,Fri Nov 07 19:16:30 CST 2025,下线,终端在AP 前湖北-行政楼-109 (无线/前湖北/行政楼) 下线,,,2.4G,,,,【syslog】<181>Nov  7 19:16:30 2025 ncu-wlan-master stm[2017]: <501105> <NOTI> <ncu-wlan-master 10.1.0.13>  Deauth from sta: 92:24:77:af:47:72: AP 10.67.0.31-24:de:c6:89:0d:b6-xzl-109 Reason STA has left and is deauthenticated
92-24-77-AF-47-72,无线,Fri Nov 07 19:15:13 CST 2025,下线,终端在AP 前湖北-行政楼-1f-大厅 (无线/前湖北/行政楼) 下线,,,5G,,,,【syslog】<181>Nov  7 19:15:13 2025 10.67.0.42 stm[756]: <501105> <NOTI> |AP qhxq-bq-xzl 1f-DT@10.67.0.42 stm|  Deauth from sta: 92:24:77:af:47:72: AP 10.67.0.42-6c:f3:7f:d3:23:f1-qhxq-bq-xzl 1f-DT Reason Unspecified Failure
92-24-77-AF-47-72,无线,Fri Nov 07 19:14:02 CST 2025,漫游,终端从AP 前湖北-行政楼-1ldtk ( 无线/前湖北/行政楼) 漫游到AP,,,,,,,【syslog】<181>Nov  7 19:14:02 2025 ncu-wlan-master stm[2017]: <501080> <NOTI> <ncu-wlan-master 10.1.0.13>  Deauth to sta: 92:24:77:af:47:72: Ageout AP 10.67.0.40-6c:f3:7f:db:7b:fe-qhxq-bq-xzl-1ldtk STA has roamed to another AP
92-24-77-AF-47-72,无线,Fri Nov 07 19:14:02 CST 2025,上线 (关联成功),终端在AP 前湖北-行政楼-109 (无线/前湖北/行政楼) 关联成功,,NCU-2.4G,2.4G,,,,【syslog】<182>Nov  7 19:14:02 2025 ncu-wlan-master authmgr[2262]: <522035> <INFO> <ncu-wlan-master 10.1.0.13>  MAC=92:24:77:af:47:72 Station UP: BSSID=24:de:c6:89:0d:b6 ESSID=NCU-2.4G VLAN=1901 AP-name=xzl-109
92-24-77-AF-47-72,无线,Fri Nov 07 19:11:26 CST 2025,上线 (获取IP地址成功),终端在AP 获取IP地址成功,10.101.170.111,,,,,,【syslog】<182>Nov  7 19:11:26 2025 ncu-wlan-master authmgr[2016]: <522006> <INFO> <ncu-wlan-master 10.1.0.13>  MAC=92:24:77:af:47:72 IP=10.101.170.111 User entry added: reason=Sibtye
92-27-0E-D3-27-81,无线,Fri Nov 07 19:07:31 CST 2025,下线,终端在AP 前湖北-慧源楼-101-C1 (无线/前湖北/慧源楼) 下线,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:07:31.023 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_OFFLINE: Client 9227-0ed3-2781 went offline from BSS 4073-4d56-6e20 with SSID NCUWLAN on AP QHB-HYL-101-C1 Radio ID 1. State changed to Unauth. Reason: Client sends disassociation frame to go offline in run state: reason code=8.
92-27-0E-D3-27-81,无线,Fri Nov 07 18:55:30 CST 2025,上线 (关联成功),终端在AP 前湖北-慧源楼-101-C1 (无线/前湖北/慧源楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 18:55:30.028 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 9227-0ed3-2781 went online from BSS 4073-4d56-6e20 vlan 992 with SSID NCUWLAN on AP QHB-HYL-101-C1 Radio ID 1. State changed to Run.
92-27-0E-D3-27-81,无线,Fri Nov 07 18:53:31 CST 2025,上线 (关联成功),终端在AP 前湖北-慧源楼-101-C2 (无线/前湖北/慧源楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 18:53:31.648 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 9227-0ed3-2781 went online from BSS 4073-4d56-6d70 vlan 992 with SSID NCUWLAN on AP QHB-HYL-101-C2 Radio ID 2. State changed to Run.
92-27-0E-D3-27-81,无线,Fri Nov 07 18:48:45 CST 2025,上线 (关联成功),终端在AP 前湖北-慧源楼-101-C1 (无线/前湖北/慧源楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 18:48:45.709 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 9227-0ed3-2781 went online from BSS 4073-4d56-6e30 vlan 992 with SSID NCUWLAN on AP QHB-HYL-101-C1 Radio ID 2. State changed to Run.
92-29-74-4A-27-BC,无线,Fri Nov 07 19:35:33 CST 2025,下线,终端在AP 前湖北-信工楼-3F-B306 (无线/前湖北/信工楼) 下线,10.202.40.160,NCUWLAN,2.4G,6,-83 dBm,,"【elog】{""sta_mac"":""9229.744a.27bc"",""sta_ip"":""10.202.40.160"",""sta_ipv6"":""240c:c901:2:a192:8d1b:10ed:eb3:881a"",""ap_mac"":""1414.4b6d.f58e"",""event"":""offline"",""timestamp"":""2025-11-07 19:35:33"",""ssid"":""NCUWLAN"",""rssi"":-83,""radio_id"":1,""channel"":6,""radio_type"":""802.11b"",""ap_ip"":""10.159.36.4"",""ap_nasid"":"""",""ap_location"":"""",""ap_name"":""QHXQ-XGL-3F-B306""}"
92-29-B6-E6-BE-0D,无线,Fri Nov 07 19:40:19 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-201-C1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:40:19.711 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 9229-b6e6-be0d went online from BSS 78a1-3e62-7ef0 vlan 972 with SSID NCUWLAN on AP DHN-JJL-201-C1 Radio ID 3. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:30:51 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-203-C1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:30:51.843 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922e-c837-53c4 went online from BSS 78a1-3e62-7090 vlan 972 with SSID NCUWLAN on AP DHN-JJL-203-C1 Radio ID 1. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:30:38 CST 2025,漫游,终端从AP 东湖南-继教楼-203-C1 ( 无线/东湖南/继续教育学院) 漫游到AP 东湖南-继教楼-204-C1 (无线/东湖南/继续教育学院),,,5G,,,,【syslog】<182>Nov  7 19:30:38.233 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 922e-c837-53c4 roamed from BSSID 78a1-3e62-7090 on AP DHN-JJL-203-C1 Radio ID 1 of AC IP 127.0.0.1 to BSSID 78a1-3e62-7a60 on AP DHN-JJL-204-C1 Radio ID 2 of AC IP 127.0.0.1 successfully.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:28:02 CST 2025,漫游,终端从AP 东湖南-继教楼-103-G4 ( 无线/东湖南/继续教育学院) 漫游到AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院),,,2.4G,,,,【syslog】<182>Nov  7 19:28:02.644 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 922e-c837-53c4 roamed from BSSID bc31-e281-6ef8 on AP DHN-JJL-103-G4 Radio ID 2 of AC IP 127.0.0.1 to BSSID 4073-4d56-7a40 on AP DHN-JJL-208-C1 Radio ID 3 of AC IP 127.0.0.1 successfully.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:28:02 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:28:02.641 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922e-c837-53c4 went online from BSS 4073-4d56-7a40 vlan 972 with SSID NCUWLAN on AP DHN-JJL-208-C1 Radio ID 3. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:27:44 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-继教楼-103-G4 (无线/东湖南/继续教育学院) 获取IP地址成功,10.208.133.202,NCUWLAN,2.4G,11,,,"【syslog】<182>Nov  7 19:27:44.003 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 922e-c837-53c4, IP: 10.208.133.202, -NA-, -NA-, -NA-, Username: -NA-, AP name: DHN-JJL-103-G4, Radio ID: 2, Channel number: 11, SSID: NCUWLAN, BSSID: bc31-e281-6ef8."
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:27:43 CST 2025,下线,终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 下线,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:27:43.355 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_OFFLINE: Client 922e-c837-53c4 went offline from BSS 4073-4d56-7a30 with SSID NCUWLAN on AP DHN-JJL-208-C1 Radio ID 2. State changed to Unauth. Reason:AP triggered (reconnection upon weak client signal triggered client logoff).
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:25:51 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:25:51.234 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922e-c837-53c4 went online from BSS 4073-4d56-7a30 vlan 972 with SSID NCUWLAN on AP DHN-JJL-208-C1 Radio ID 2. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:25:49 CST 2025,下线,终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 下线,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:25:49.301 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_OFFLINE: Client 922e-c837-53c4 went offline from BSS 4073-4d56-7a40 with SSID NCUWLAN on AP DHN-JJL-208-C1 Radio ID 3. State changed to Unauth. Reason: Client sends deauthentication frame to go offline in run state: reason code=3.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:25:07 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 获取IP地址成功,10.208.133.202,NCUWLAN,2.4G,6,,,"【syslog】<182>Nov  7 19:25:07.338 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 922e-c837-53c4, IP: 10.208.133.202, -NA-, -NA-, -NA-, Username: -NA-, AP name: DHN-JJL-208-C1, Radio ID: 3, Channel number: 6, SSID: NCUWLAN, BSSID: 4073-4d56-7a40."
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:23:31 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:23:31.935 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922e-c837-53c4 went online from BSS 4073-4d56-7a20 vlan 972 with SSID NCUWLAN on AP DHN-JJL-208-C1 Radio ID 1. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:22:48 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 获取IP地址成功,10.208.133.202,NCUWLAN,5G,149,,,"【syslog】<182>Nov  7 19:22:48.135 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 922e-c837-53c4, IP: 10.208.133.202, -NA-, -NA-, -NA-, Username: -NA-, AP name: DHN-JJL-208-C1, Radio ID: 2, Channel number: 149, SSID: NCUWLAN, BSSID: 4073-4d56-7a30."
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:22:48 CST 2025,漫游,终端从AP 东湖南-继教楼-103-G4 ( 无线/东湖南/继续教育学院) 漫游到AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院),,,5G,,,,【syslog】<182>Nov  7 19:22:48.129 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 922e-c837-53c4 roamed from BSSID bc31-e281-6ef8 on AP DHN-JJL-103-G4 Radio ID 2 of AC IP 127.0.0.1 to BSSID 4073-4d56-7a30 on AP DHN-JJL-208-C1 Radio ID 2 of AC IP 127.0.0.1 successfully.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:22:34 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-继教楼-103-G4 (无线/东湖南/继续教育学院) 获取IP地址成功,10.208.133.202,NCUWLAN,2.4G,11,,,"【syslog】<182>Nov  7 19:22:34.986 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 922e-c837-53c4, IP: 10.208.133.202, -NA-, -NA-, -NA-, Username: -NA-, AP name: DHN-JJL-103-G4, Radio ID: 2, Channel number: 11, SSID: NCUWLAN, BSSID: bc31-e281-6ef8."
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:22:23 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:22:23.799 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922e-c837-53c4 went online from BSS 4073-4d56-7a30 vlan 972 with SSID NCUWLAN on AP DHN-JJL-208-C1 Radio ID 2. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:22:11 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-继教楼-103-G4 (无线/东湖南/继续教育学院) 获取IP地址成功,10.208.133.202,NCUWLAN,2.4G,11,,,"【syslog】<182>Nov  7 19:22:11.569 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 922e-c837-53c4, IP: 10.208.133.202, -NA-, -NA-, -NA-, Username: -NA-, AP name: DHN-JJL-103-G4, Radio ID: 2, Channel number: 11, SSID: NCUWLAN, BSSID: bc31-e281-6ef8."
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:20:46 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:20:46.950 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922e-c837-53c4 went online from BSS 4073-4d56-7a40 vlan 972 with SSID NCUWLAN on AP DHN-JJL-208-C1 Radio ID 3. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:20:22 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-继教楼-103-G4 (无线/东湖南/继续教育学院) 获取IP地址成功,10.208.133.202,NCUWLAN,2.4G,11,,,"【syslog】<182>Nov  7 19:20:22.930 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 922e-c837-53c4, IP: 10.208.133.202, -NA-, -NA-, -NA-, Username: -NA-, AP name: DHN-JJL-103-G4, Radio ID: 2, Channel number: 11, SSID: NCUWLAN, BSSID: bc31-e281-6ef8."
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:20:22 CST 2025,下线,终端在AP 东湖南-继教楼-106-C1 (无线/东湖南/继续教育学院) 下线,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:20:22.474 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_OFFLINE: Client 922e-c837-53c4 went offline from BSS 4073-4d56-6dc0 with SSID NCUWLAN on AP DHN-JJL-106-C1 Radio ID 1. State changed to Unauth. Reason:AP triggered (reconnection upon weak client signal triggered client logoff).
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:20:09 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-106-C1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:20:09.682 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922e-c837-53c4 went online from BSS 4073-4d56-6dc0 vlan 972 with SSID NCUWLAN on AP DHN-JJL-106-C1 Radio ID 1. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:19:57 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 获取IP地址成功,10.208.133.202,NCUWLAN,5G,36,,,"【syslog】<182>Nov  7 19:19:57.121 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 922e-c837-53c4, IP: 10.208.133.202, -NA-, -NA-, -NA-, Username: -NA-, AP name: DHN-JJL-208-C1, Radio ID: 1, Channel number: 36, SSID: NCUWLAN, BSSID: 4073-4d56-7a20."
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:19:57 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:19:57.119 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922e-c837-53c4 went online from BSS 4073-4d56-7a20 vlan 972 with SSID NCUWLAN on AP DHN-JJL-208-C1 Radio ID 1. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:14:57 CST 2025,漫游,终端从AP 东湖南-继教楼-205-C1 ( 无线/东湖南/继续教育学院) 漫游到AP 东湖南-继教楼-208-C1 (无线/东湖南/继续教育学院),,,5G,,,,【syslog】<182>Nov  7 19:14:57.215 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 922e-c837-53c4 roamed from BSSID 4073-4d56-7950 on AP DHN-JJL-205-C1 Radio ID 3 of AC IP 127.0.0.1 to BSSID 4073-4d56-7a30 on AP DHN-JJL-208-C1 Radio ID 2 of AC IP 127.0.0.1 successfully.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:14:27 CST 2025,漫游,终端从AP 东湖南-继教楼-311A-1 ( 无线/东湖南/继续教育学院) 漫游到AP 东湖南-继教楼-205-C1 (无线/东湖南/继续教育学院),,,2.4G,,,,【syslog】<182>Nov  7 19:14:27.550 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 922e-c837-53c4 roamed from BSSID 10b6-5e92-4538 on AP DHN-JJL-311A-1 Radio ID 2 of AC IP 127.0.0.1 to BSSID 4073-4d56-7950 on AP DHN-JJL-205-C1 Radio ID 3 of AC IP 127.0.0.1 successfully.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:14:27 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-205-C1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:14:27.548 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922e-c837-53c4 went online from BSS 4073-4d56-7950 vlan 972 with SSID NCUWLAN on AP DHN-JJL-205-C1 Radio ID 3. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:14:08 CST 2025,上线 (关联成功),终端在AP 东湖南-继教楼-311A-1 (无线/东湖南/继续教育学院) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:14:08.165 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922e-c837-53c4 went online from BSS 10b6-5e92-4538 vlan 972 with SSID NCUWLAN on AP DHN-JJL-311A-1 Radio ID 2. State changed to Run.
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:11:43 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-继教楼-103-G4 (无线/东湖南/继续教育学院) 获取IP地址成功,10.208.133.202,NCUWLAN,2.4G,11,,,"【syslog】<182>Nov  7 19:11:43.894 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 922e-c837-53c4, IP: 10.208.133.202, -NA-, -NA-, -NA-, Username: -NA-, AP name: DHN-JJL-103-G4, Radio ID: 2, Channel number: 11, SSID: NCUWLAN, BSSID: bc31-e281-6ef8."
92-2E-C8-37-53-C4,无线,Fri Nov 07 19:11:35 CST 2025,上线 (获取IP地址成功),终端在AP 东湖南-继教楼-309-1 (无线/东湖南/继续教育学院) 获取IP地址成功,10.208.133.202,NCUWLAN,2.4G,6,,,"【syslog】<182>Nov  7 19:11:35.240 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 922e-c837-53c4, IP: 10.208.133.202, -NA-, -NA-, -NA-, Username: -NA-, AP name: DHN-JJL-309-1, Radio ID: 2, Channel number: 6, SSID: NCUWLAN, BSSID: 10b6-5e92-4548."
92-2F-44-9E-AB-55,无线,Fri Nov 07 19:49:52 CST 2025,上线 (关联成功),终端在AP 前湖南-第一教学大楼-313-G4 (无线/前湖南/第一教学大楼) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:49:52.638 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922f-449e-ab55 went online from BSS bc31-e281-8519 vlan 982 with SSID NCUWLAN on AP QHN-DYJXDL-313-G4 Radio ID 2. State changed to Run.
92-2F-44-9E-AB-55,无线,Fri Nov 07 19:41:57 CST 2025,上线 (关联成功),终端在AP 前湖南-第一教学大楼-313-G4 (无线/前湖南/第一教学大楼) 关联成功,,NCUWLAN,2.4G,,,,【syslog】<182>Nov  7 19:41:57.998 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922f-449e-ab55 went online from BSS bc31-e281-8519 vlan 982 with SSID NCUWLAN on AP QHN-DYJXDL-313-G4 Radio ID 2. State changed to Run.
92-2F-44-9E-AB-55,无线,Fri Nov 07 19:36:57 CST 2025,漫游,终端从AP 前湖南-第一教学大楼-313-G4 ( 无线/前湖南/第一教学大楼) 漫游到AP 前湖南-第一教学大楼-313-G4 (无线/前湖南/第一教学大楼),,,5G,,,,【syslog】<182>Nov  7 19:36:57.196 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 922f-449e-ab55 roamed from BSSID bc31-e281-8519 on AP QHN-DYJXDL-313-G4 Radio ID 2 of AC IP 127.0.0.1 to BSSID bc31-e281-8511 on AP QHN-DYJXDL-313-G4 Radio ID 1 of AC IP 127.0.0.1 successfully.
92-2F-44-9E-AB-55,无线,Fri Nov 07 19:34:11 CST 2025,漫游,终端从AP 前湖南-第一教学大楼-313-G4 ( 无线/前湖南/第一教学大楼) 漫游到AP 前湖南-第一教学大楼-313-G4 (无线/前湖南/第一教学大楼),,,2.4G,,,,【syslog】<182>Nov  7 19:34:11.577 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 922f-449e-ab55 roamed from BSSID bc31-e281-8511 on AP QHN-DYJXDL-313-G4 Radio ID 1 of AC IP 127.0.0.1 to BSSID bc31-e281-8519 on AP QHN-DYJXDL-313-G4 Radio ID 2 of AC IP 127.0.0.1 successfully.
92-2F-44-9E-AB-55,无线,Fri Nov 07 19:32:05 CST 2025,漫游,终端从AP 前湖南-第一教学大楼-313-G4 ( 无线/前湖南/第一教学大楼) 漫游到AP 前湖南-第一教学大楼-313-G4 (无线/前湖南/第一教学大楼),,,5G,,,,【syslog】<182>Nov  7 19:32:05.880 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 922f-449e-ab55 roamed from BSSID bc31-e281-8519 on AP QHN-DYJXDL-313-G4 Radio ID 2 of AC IP 127.0.0.1 to BSSID bc31-e281-8511 on AP QHN-DYJXDL-313-G4 Radio ID 1 of AC IP 127.0.0.1 successfully.
92-2F-44-9E-AB-55,无线,Fri Nov 07 19:31:02 CST 2025,漫游,终端从AP 前湖南-第一教学大楼-313-G4 ( 无线/前湖南/第一教学大楼) 漫游到AP 前湖南-第一教学大楼-313-G4 (无线/前湖南/第一教学大楼),,,2.4G,,,,【syslog】<182>Nov  7 19:31:02.463 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 922f-449e-ab55 roamed from BSSID bc31-e281-8511 on AP QHN-DYJXDL-313-G4 Radio ID 1 of AC IP 127.0.0.1 to BSSID bc31-e281-8519 on AP QHN-DYJXDL-313-G4 Radio ID 2 of AC IP 127.0.0.1 successfully.
92-2F-44-9E-AB-55,无线,Fri Nov 07 19:21:27 CST 2025,上线 (关联成功),终端在AP 前湖南-第一教学大楼-313-G4 (无线/前湖南/第一教学大楼) 关联成功,,NCUWLAN,5G,,,,【syslog】<182>Nov  7 19:21:27.177 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_ONLINE: Client 922f-449e-ab55 went online from BSS bc31-e281-8511 vlan 982 with SSID NCUWLAN on AP QHN-DYJXDL-313-G4 Radio ID 1. State changed to Run.
92-2F-44-9E-AB-55,无线,Fri Nov 07 19:16:21 CST 2025,漫游,终端从AP 前湖南-第一教学大楼-313-G4 ( 无线/前湖南/第一教学大楼) 漫游到AP 前湖南-第一教学大楼-313-G4 (无线/前湖南/第一教学大楼),,,2.4G,,,,【syslog】<182>Nov  7 19:16:21.588 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_ROAM_SUCCESS: Client 922f-449e-ab55 roamed from BSSID bc31-e281-8511 on AP QHN-DYJXDL-313-G4 Radio ID 1 of AC IP 127.0.0.1 to BSSID bc31-e281-8519 on AP QHN-DYJXDL-313-G4 Radio ID 2 of AC IP 127.0.0.1 successfully.
92-2F-44-9E-AB-55,无线,Fri Nov 07 19:12:39 CST 2025,上线 (获取IP地址成功),终端在AP 前湖南-第一教学大楼-313-G4 (无线/前湖南/第一教学大楼) 获取IP地址成功,10.248.134.181,NCUWLAN,2.4G,11,,,"【syslog】<182>Nov  7 19:12:39.515 2025 NCDX-AC-H3C %%10STAMGR/6/STAMGR_CLIENT_SNOOPING: Detected client IP change: Client MAC: 922f-449e-ab55, IP: 10.248.134.181, -NA-, -NA-, -NA-, Username: -NA-, AP name: QHN-DYJXDL-313-G4, Radio ID: 2, Channel number: 11, SSID: NCUWLAN, BSSID: bc31-e281-8519."
